index,C#,CNAME,PERIOD,CREDIT,TEACHER
1684,ENGL203312,中国文化翻译,32.0,2.0,尹转云
1685,ENGL203312,中国文化翻译,32.0,2.0,焦晓凌
1686,ENGL203312,中国文化翻译,32.0,2.0,张丽娟
1687,ENGL203312,中国文化翻译,32.0,2.0,王芳
1688,ENGL203312,中国文化翻译,32.0,2.0,尹转云
1689,ENGL203312,中国文化翻译,32.0,2.0,张丽娟
1690,ENGL203312,中国文化翻译,32.0,2.0,王芳
1691,ENGL203312,中国文化翻译,32.0,2.0,王雪梅
1692,ENGL203312,中国文化翻译,32.0,2.0,焦晓凌
1693,ENGL203312,中国文化翻译,32.0,2.0,张丽娟
1694,ENGL203312,中国文化翻译,32.0,2.0,王芳
1695,ENGL203312,中国文化翻译,32.0,2.0,王雪梅
1696,ENGL203312,中国文化翻译,32.0,2.0,焦晓凌
1697,ENGL203312,中国文化翻译,32.0,2.0,张丽娟
1698,ENGL203312,中国文化翻译,32.0,2.0,王雪梅
1699,ENGL203312,中国文化翻译,32.0,2.0,尹转云
1700,ENGL203312,中国文化翻译,32.0,2.0,王雪梅
1701,ENGL203312,中国文化翻译,32.0,2.0,尹转云
1702,ENGL203312,中国文化翻译,32.0,2.0,王雪梅
1703,ENGL203312,中国文化翻译,32.0,2.0,赵晓英
1704,ENGL203312,中国文化翻译,32.0,2.0,王雪梅
1705,ENGL203312,中国文化翻译,32.0,2.0,赵晓英
1706,ENGL203312,中国文化翻译,32.0,2.0,尹转云
1707,ENGL203312,中国文化翻译,32.0,2.0,尹转云
1708,ENGL203312,中国文化翻译,32.0,2.0,杨芳
1709,ENGL203312,中国文化翻译,32.0,2.0,杨芳
1710,ENGL203412,阅读与思辨,32.0,2.0,王朝霖
1711,ENGL203412,阅读与思辨,32.0,2.0,孙燕
1712,ENGL203412,阅读与思辨,32.0,2.0,何宗昌
1713,ENGL203412,阅读与思辨,32.0,2.0,李秦
1714,ENGL203412,阅读与思辨,32.0,2.0,沙云翔
1715,ENGL203412,阅读与思辨,32.0,2.0,王朝霖
1716,ENGL203412,阅读与思辨,32.0,2.0,孙燕
1717,ENGL203412,阅读与思辨,32.0,2.0,何宗昌
1718,ENGL203412,阅读与思辨,32.0,2.0,李秦
1719,ENGL203412,阅读与思辨,32.0,2.0,沙云翔
1720,ENGL203412,阅读与思辨,32.0,2.0,王朝霖
1721,ENGL203412,阅读与思辨,32.0,2.0,孙燕
1722,ENGL203412,阅读与思辨,32.0,2.0,曹扬波
1723,ENGL203412,阅读与思辨,32.0,2.0,沙云翔
1724,ENGL203412,阅读与思辨,32.0,2.0,王朝霖
1725,ENGL203412,阅读与思辨,32.0,2.0,曹扬波
1726,ENGL203412,阅读与思辨,32.0,2.0,孙燕
1727,ENGL203412,阅读与思辨,32.0,2.0,孙燕
1728,ENGL203412,阅读与思辨,32.0,2.0,黑玉芬
1729,ENGL203412,阅读与思辨,32.0,2.0,曹扬波
1730,ENGL203412,阅读与思辨,32.0,2.0,崔延红
1731,ENGL203412,阅读与思辨,32.0,2.0,孙燕
1732,ENGL203412,阅读与思辨,32.0,2.0,沙云翔
1733,ENGL203412,阅读与思辨,32.0,2.0,曹扬波
1734,ENGL203412,阅读与思辨,32.0,2.0,崔延红
1735,ENGL203412,阅读与思辨,32.0,2.0,黑玉芬
1736,ENGL203412,阅读与思辨,32.0,2.0,孙燕
1737,ENGL203412,阅读与思辨,32.0,2.0,崔延红
1738,ENGL203412,阅读与思辨,32.0,2.0,黑玉芬
1739,ENGL203412,阅读与思辨,32.0,2.0,王朝霖
1740,ENGL203412,阅读与思辨,32.0,2.0,黑玉芬
1741,ENGL203412,阅读与思辨,32.0,2.0,崔延红
1742,ENGL203412,阅读与思辨,32.0,2.0,李秦
1743,ENGL203412,阅读与思辨,32.0,2.0,王朝霖
1744,ENGL203412,阅读与思辨,32.0,2.0,黑玉芬
1745,ENGL203412,阅读与思辨,32.0,2.0,崔延红
1746,ENGL203412,阅读与思辨,32.0,2.0,李秦
1747,ENGL203412,阅读与思辨,32.0,2.0,何宗昌
1748,ENGL203412,阅读与思辨,32.0,2.0,何宗昌
1749,ENGL203412,阅读与思辨,32.0,2.0,李秦
1750,ENGL203412,阅读与思辨,32.0,2.0,何宗昌
1751,ENGL203512,英语写作基础,32.0,2.0,杨亭
1752,ENGL203512,英语写作基础,32.0,2.0,杨亭
1753,ENGL203512,英语写作基础,32.0,2.0,杨亭
1754,ENGL203512,英语写作基础,32.0,2.0,杨亭
1755,ENGL203512,英语写作基础,32.0,2.0,杨亭
1756,ENGL203512,英语写作基础,32.0,2.0,杨亭
1757,ENGL203512,英语写作基础,32.0,2.0,杨亭
1758,ENGL203512,英语写作基础,32.0,2.0,王芳
1759,ENGL203512,英语写作基础,32.0,2.0,王芳
1760,ENGL203612,雅思写作,32.0,2.0,赵亚军
1761,ENGL203612,雅思写作,32.0,2.0,赵亚军
1762,ENGL203612,雅思写作,32.0,2.0,赵亚军
1763,ENGL203612,雅思写作,32.0,2.0,刘琳
1764,ENGL203612,雅思写作,32.0,2.0,刘琳
1765,ENGL203612,雅思写作,32.0,2.0,刘琳
1766,ENGL203612,雅思写作,32.0,2.0,刘琳
1767,ENGL203612,雅思写作,32.0,2.0,王东
1768,ENGL203612,雅思写作,32.0,2.0,王东
1769,ENGL203612,雅思写作,32.0,2.0,王东
1770,ENGL203612,雅思写作,32.0,2.0,王东
1771,ENGL203612,雅思写作,32.0,2.0,范璐
1772,ENGL203612,雅思写作,32.0,2.0,范璐
1773,ENGL203612,雅思写作,32.0,2.0,范璐
1774,ENGL203612,雅思写作,32.0,2.0,范璐
1775,ENGL203612,雅思写作,32.0,2.0,范璐
1776,ENGL203612,雅思写作,32.0,2.0,范璐
1777,ENGL203612,雅思写作,32.0,2.0,杨承松
1778,ENGL203612,雅思写作,32.0,2.0,杨承松
1779,ENGL203712,沟通与文化交流,32.0,2.0,许明
1780,ENGL203712,沟通与文化交流,32.0,2.0,许明
1781,ENGL203712,沟通与文化交流,32.0,2.0,许明
1782,ENGL203712,沟通与文化交流,32.0,2.0,靳蓉
1783,ENGL203712,沟通与文化交流,32.0,2.0,靳蓉
1784,ENGL203712,沟通与文化交流,32.0,2.0,许颖
1785,ENGL203712,沟通与文化交流,32.0,2.0,"STUART CHARLES KEVIN,刘艳菊"
1786,ENGL203712,沟通与文化交流,32.0,2.0,许颖
1787,ENGL203712,沟通与文化交流,32.0,2.0,"STUART CHARLES KEVIN,刘艳菊"
1788,ENGL203712,沟通与文化交流,32.0,2.0,许颖
1789,ENGL203812,雅思口语,32.0,2.0,钱希
1790,ENGL203812,雅思口语,32.0,2.0,田鹏
1791,ENGL203812,雅思口语,32.0,2.0,田鹏
1792,ENGL203812,雅思口语,32.0,2.0,田鹏
1793,ENGL203812,雅思口语,32.0,2.0,田鹏
1794,ENGL203812,雅思口语,32.0,2.0,钱希
1795,ENGL203812,雅思口语,32.0,2.0,钱希
1796,ENGL203812,雅思口语,32.0,2.0,BEATON BRENDAN JOSEPH
1797,ENGL203812,雅思口语,32.0,2.0,钱希
1798,ENGL203812,雅思口语,32.0,2.0,BEATON BRENDAN JOSEPH
1799,ENGL203812,雅思口语,32.0,2.0,何惠勤
1800,ENGL203812,雅思口语,32.0,2.0,BEATON BRENDAN JOSEPH
1801,ENGL203812,雅思口语,32.0,2.0,何惠勤
1802,ENGL203812,雅思口语,32.0,2.0,BEATON BRENDAN JOSEPH
1803,ENGL203812,雅思口语,32.0,2.0,何惠勤
1804,ENGL203812,雅思口语,32.0,2.0,何惠勤
1805,ENGL203812,雅思口语,32.0,2.0,BEATON BRENDAN JOSEPH
1806,ENGL203912,TED英语视听说I,32.0,2.0,许颖
1807,ENGL203912,TED英语视听说I,32.0,2.0,李瑛
1808,ENGL203912,TED英语视听说I,32.0,2.0,许颖
1809,ENGL203912,TED英语视听说I,32.0,2.0,李瑛
1810,ENGL203912,TED英语视听说I,32.0,2.0,李瑛
1811,ENGL203912,TED英语视听说I,32.0,2.0,李瑛
1812,ENGL203912,TED英语视听说I,32.0,2.0,马玉
1813,ENGL203912,TED英语视听说I,32.0,2.0,李瑛
1814,ENGL203912,TED英语视听说I,32.0,2.0,马玉
1815,ENGL203912,TED英语视听说I,32.0,2.0,马玉
1816,ENGL203912,TED英语视听说I,32.0,2.0,马玉
1817,ENGL203912,TED英语视听说I,32.0,2.0,马玉
1818,ENGL204012,TED 英语视听说II,32.0,2.0,郑青
1819,ENGL204012,TED 英语视听说II,32.0,2.0,胡勇强
1820,ENGL204012,TED 英语视听说II,32.0,2.0,郑青
1821,ENGL204012,TED 英语视听说II,32.0,2.0,孙长虹
1822,ENGL204012,TED 英语视听说II,32.0,2.0,孙长虹
1823,ENGL204012,TED 英语视听说II,32.0,2.0,朱立芸
1824,ENGL204012,TED 英语视听说II,32.0,2.0,胡勇强
1825,ENGL204012,TED 英语视听说II,32.0,2.0,孙长虹
1826,ENGL204012,TED 英语视听说II,32.0,2.0,朱立芸
1827,ENGL204012,TED 英语视听说II,32.0,2.0,胡勇强
1828,ENGL204012,TED 英语视听说II,32.0,2.0,许梅
1829,ENGL204012,TED 英语视听说II,32.0,2.0,孙长虹
1830,ENGL204012,TED 英语视听说II,32.0,2.0,朱立芸
1831,ENGL204012,TED 英语视听说II,32.0,2.0,许梅
1832,ENGL204012,TED 英语视听说II,32.0,2.0,孙长虹
1833,ENGL204012,TED 英语视听说II,32.0,2.0,朱立芸
1834,ENGL204012,TED 英语视听说II,32.0,2.0,朱立芸
1835,ENGL204012,TED 英语视听说II,32.0,2.0,许梅
1836,ENGL204012,TED 英语视听说II,32.0,2.0,卫朝霞
1837,ENGL204012,TED 英语视听说II,32.0,2.0,卫朝霞
1838,ENGL204012,TED 英语视听说II,32.0,2.0,卫朝霞
1839,ENGL204012,TED 英语视听说II,32.0,2.0,卫朝霞
1840,ENGL204012,TED 英语视听说II,32.0,2.0,郑青
1841,ENGL204012,TED 英语视听说II,32.0,2.0,胡勇强
1842,ENGL204012,TED 英语视听说II,32.0,2.0,郑青
1843,ENGL204012,TED 英语视听说II,32.0,2.0,胡勇强
1844,ENGL204012,TED 英语视听说II,32.0,2.0,郑青
1845,ENGL204012,TED 英语视听说II,32.0,2.0,胡勇强
1846,ENGL204012,TED 英语视听说II,32.0,2.0,胡勇强
1847,ENGL204112,医学英语视听说,32.0,2.0,张鹏
1848,ENGL204112,医学英语视听说,32.0,2.0,张鹏
1849,ENGL204112,医学英语视听说,32.0,2.0,张鹏
1850,ENGL204112,医学英语视听说,32.0,2.0,张鹏
1851,ENGL204112,医学英语视听说,32.0,2.0,张鹏
1852,ENGL204112,医学英语视听说,32.0,2.0,张鹏
1853,ENGL204112,医学英语视听说,32.0,2.0,聂文信
1854,ENGL204112,医学英语视听说,32.0,2.0,聂文信
1855,ENGL204112,医学英语视听说,32.0,2.0,聂文信
1856,ENGL204112,医学英语视听说,32.0,2.0,聂文信
1857,ENGL204412,新一代大学英语,32.0,2.0,"许梅,李瑛,卫朝霞,陈向京"
1858,ENGL204412,新一代大学英语,32.0,2.0,"许梅,李瑛,卫朝霞,陈向京"
1859,ENGL204412,新一代大学英语,32.0,2.0,杜文博
1860,ENGL205012,国际学术交流英语,32.0,2.0,邵娟
1861,ENGL205012,国际学术交流英语,32.0,2.0,邵娟
1862,ENGL205012,国际学术交流英语,32.0,2.0,蒋新蕾
1863,ENGL205012,国际学术交流英语,32.0,2.0,蒋新蕾
1864,ENGL205012,国际学术交流英语,32.0,2.0,葛冬梅
1865,ENGL205012,国际学术交流英语,32.0,2.0,葛冬梅
1866,ENGL205012,国际学术交流英语,32.0,2.0,蒋新蕾
1867,ENGL205012,国际学术交流英语,32.0,2.0,蒋新蕾
1868,ENGL205012,国际学术交流英语,32.0,2.0,杨扬
1869,ENGL205012,国际学术交流英语,32.0,2.0,杨扬
1870,ENGL205012,国际学术交流英语,32.0,2.0,杨扬
1871,ENGL205012,国际学术交流英语,32.0,2.0,杨扬
1872,ENGL205212,国际人才英语,32.0,2.0,李瑞
1873,ENGL205212,国际人才英语,32.0,2.0,李瑞
1874,ENGL205212,国际人才英语,32.0,2.0,邹郝晶
1875,ENGL205212,国际人才英语,32.0,2.0,邹郝晶
1876,ENGL205212,国际人才英语,32.0,2.0,邹郝晶
1877,ENGL205212,国际人才英语,32.0,2.0,邹郝晶
1878,ENGL205212,国际人才英语,32.0,2.0,李瑞
1879,ENGL205212,国际人才英语,32.0,2.0,李瑞
1880,ENGL205212,国际人才英语,32.0,2.0,邹郝晶
1881,ENGL205212,国际人才英语,32.0,2.0,邹郝晶
1882,ENGL205212,国际人才英语,32.0,2.0,张静洁
1883,ENGL205212,国际人才英语,32.0,2.0,张静洁
1884,ENGL205212,国际人才英语,32.0,2.0,张静洁
1885,ENGL205212,国际人才英语,32.0,2.0,张静洁
1886,ENGL205212,国际人才英语,32.0,2.0,张静洁
1887,ENGL205212,国际人才英语,32.0,2.0,张静洁
1888,ENGL205312,医学英语写作,32.0,2.0,李小棉
1889,ENGL205312,医学英语写作,32.0,2.0,詹菊红
1890,ENGL205312,医学英语写作,32.0,2.0,李小棉
1891,ENGL205312,医学英语写作,32.0,2.0,詹菊红
1892,ENGL205312,医学英语写作,32.0,2.0,李小棉
1893,ENGL205312,医学英语写作,32.0,2.0,詹菊红
1894,ENGL205312,医学英语写作,32.0,2.0,李小棉
1895,ENGL205312,医学英语写作,32.0,2.0,詹菊红
1896,ENGL206412,学术英语读写,64.0,4.0,朱元
1897,ENGL206412,学术英语读写,64.0,4.0,朱元
1898,ENGL206412,学术英语读写,64.0,4.0,彭凤玲
1899,ENGL206412,学术英语读写,64.0,4.0,彭凤玲
1900,ENGL206412,学术英语读写,64.0,4.0,陈琦
1901,ENGL206412,学术英语读写,64.0,4.0,陈琦
1902,ENGL206412,学术英语读写,64.0,4.0,陈琦
1903,ENGL206412,学术英语读写,64.0,4.0,陈琦
1904,ENGL206512,学术英语听说,32.0,2.0,吉乐
1905,ENGL206512,学术英语听说,32.0,2.0,吉乐
1906,ENGL206512,学术英语听说,32.0,2.0,吉乐
1907,ENGL206512,学术英语听说,32.0,2.0,李莹
1908,ENGL206512,学术英语听说,32.0,2.0,李莹
1909,ENGL206512,学术英语听说,32.0,2.0,李莹
1910,ENGL206512,学术英语听说,32.0,2.0,许梅
1911,ENGL206512,学术英语听说,32.0,2.0,许梅
1912,ENGL410712,英语语法,32.0,2.0,"陈向京,张蕾"
1913,ENGL410712,英语语法,32.0,2.0,"陈向京,张蕾"
1914,ENGL410712,英语语法,32.0,2.0,"陈向京,张蕾"
1915,ENGL410712,英语语法,32.0,2.0,"陈向京,张蕾"
1916,ENGL440212,口译理论与实践,48.0,3.0,李雅丽
1917,ENGL440312,学术英语交流,32.0,2.0,CHALLENOR ROBIN MARTIN
1918,ENGL440512,英国文学赏读,48.0,3.0,LEWIS EDWARD
1919,ENGL440912,英语口语交流,32.0,2.0,CHALLENOR ROBIN MARTIN
1920,ENGL441012,基础英语写作,32.0,2.0,BRIFFETT AKTAS CARLA MARIE
1921,ENGL441112,英国文化,32.0,2.0,LEWIS EDWARD
1922,ENGL441812,英语国家社会与文化（日英方向）,32.0,2.0,CHALLENOR ROBIN MARTIN
1923,ENGL441912,美国文学史及选读（日英方向）,32.0,2.0,NOLAN  TOM
1924,ENGL442212,英语写作（日英方向）,32.0,2.0,彭凤玲
1925,ENGL442312,综合英语（日英方向）I-2,64.0,4.0,"李莹,曹浩煊,张蕾"
1926,ENGL442612,英语视听说（日英方向）-2,32.0,2.0,董艳云
1927,ENGL442712,美国文学史及选读-2,32.0,2.0,"NOLAN  TOM,杜丽霞"
1928,ENGL442712,美国文学史及选读-2,32.0,2.0,"NOLAN  TOM,杜丽霞"
1929,ENGL442712,美国文学史及选读-2,32.0,2.0,"NOLAN  TOM,杜丽霞"
1930,ENGL442712,美国文学史及选读-2,32.0,2.0,"NOLAN  TOM,杜丽霞"
1931,ENGL442912,英语国家社会与文化-1,24.0,1.5,NOLAN  TOM
1932,ENGL442912,英语国家社会与文化-1,24.0,1.5,NOLAN  TOM
1933,ENGL443212,口译实务-2,24.0,1.5,"李雅丽,常虹"
1934,ENGL443212,口译实务-2,24.0,1.5,"李雅丽,常虹"
1935,ENGL443212,口译实务-2,24.0,1.5,"李雅丽,常虹"
1936,ENGL443212,口译实务-2,24.0,1.5,"李雅丽,常虹"
1937,ENGL443412,英语演讲,32.0,2.0,刘睿
1938,ENGL443412,英语演讲,32.0,2.0,刘睿
1939,ENGL443412,英语演讲,32.0,2.0,刘睿
1940,ENGL443412,英语演讲,32.0,2.0,刘睿
1941,ENGL443712,英语写作-2,24.0,1.5,彭凤玲
1942,ENGL443712,英语写作-2,24.0,1.5,彭凤玲
1943,ENGL443712,英语写作-2,24.0,1.5,彭凤玲
1944,ENGL443712,英语写作-2,24.0,1.5,彭凤玲
1945,ENGL443912,英语视听说-2,64.0,4.0,"张莉,CHALLENOR ROBIN MARTIN,BRIFFETT AKTAS CARLA MARIE"
1946,ENGL443912,英语视听说-2,64.0,4.0,"张莉,CHALLENOR ROBIN MARTIN,BRIFFETT AKTAS CARLA MARIE"
1947,ENGL443912,英语视听说-2,64.0,4.0,"CHALLENOR ROBIN MARTIN,董艳云,BRIFFETT AKTAS CARLA MARIE"
1948,ENGL443912,英语视听说-2,64.0,4.0,"CHALLENOR ROBIN MARTIN,董艳云,BRIFFETT AKTAS CARLA MARIE"
1949,ENGL444012,高级英语-2,48.0,3.0,李莹
1950,ENGL444012,高级英语-2,48.0,3.0,李莹
1951,ENGL444012,高级英语-2,48.0,3.0,王非
1952,ENGL444012,高级英语-2,48.0,3.0,赵葆珉
1953,ENGL444212,笔译-2,24.0,1.5,张敏
1954,ENGL444212,笔译-2,24.0,1.5,张敏
1955,ENGL444212,笔译-2,24.0,1.5,张敏
1956,ENGL444212,笔译-2,24.0,1.5,张敏
1957,ENGL444312,高级英语写作-2,24.0,1.5,范晓晖
1958,ENGL444312,高级英语写作-2,24.0,1.5,范晓晖
1959,ENGL444312,高级英语写作-2,24.0,1.5,范晓晖
1960,ENGL444312,高级英语写作-2,24.0,1.5,范晓晖
1961,ENGL444812,英国文学史及选读-2,32.0,2.0,"刘丹翎,LEWIS EDWARD"
1962,ENGL444812,英国文学史及选读-2,32.0,2.0,"刘丹翎,LEWIS EDWARD"
1963,ENGL444812,英国文学史及选读-2,32.0,2.0,"刘丹翎,LEWIS EDWARD"
1964,ENGL444812,英国文学史及选读-2,32.0,2.0,"刘丹翎,LEWIS EDWARD"
1965,ENGL445012,综合英语-2,48.0,3.0,石艳蕊
1966,ENGL445012,综合英语-2,48.0,3.0,石艳蕊
1967,ENGL445012,综合英语-2,48.0,3.0,黄平安
1968,ENGL445012,综合英语-2,48.0,3.0,黄平安
1969,ENGL510412,诗歌赏析与翻译,16.0,1.0,曹浩煊
1970,ENGL510412,诗歌赏析与翻译,16.0,1.0,曹浩煊
1971,ENGL520112,英汉语言对比研究,16.0,1.0,李莹
1972,ENGL520112,英汉语言对比研究,16.0,1.0,李莹
1973,ENGL530512,英语词汇学,32.0,2.0,袁芳
1974,ENGL530512,英语词汇学,32.0,2.0,袁芳
1975,ENGL530512,英语词汇学,32.0,2.0,袁芳
1976,ENGL530512,英语词汇学,32.0,2.0,袁芳
1977,ENGL531612,英美戏剧,32.0,2.0,LEWIS EDWARD
1978,ENGL531712,文化批评：理论与实践,16.0,1.0,史鹏路
1979,ENGL531712,文化批评：理论与实践,16.0,1.0,史鹏路
1980,ENGL531812,商务英语,32.0,2.0,周庆华
1981,ENGL531812,商务英语,32.0,2.0,周庆华
1982,ENGL532212,高级英语视听说-2,48.0,3.0,"吴洁莹,BRIFFETT AKTAS CARLA MARIE"
1983,ENGL532212,高级英语视听说-2,48.0,3.0,"吴洁莹,BRIFFETT AKTAS CARLA MARIE"
1984,ENGL532212,高级英语视听说-2,48.0,3.0,"吴洁莹,BRIFFETT AKTAS CARLA MARIE"
1985,ENGL532212,高级英语视听说-2,48.0,3.0,"吴洁莹,BRIFFETT AKTAS CARLA MARIE"
1986,ENGL532512,应用语言学概论,16.0,1.0,"张蕾,张晓鹏"
1987,ENGL532512,应用语言学概论,16.0,1.0,"张蕾,张晓鹏"
1988,ENGL532512,应用语言学概论,16.0,1.0,"张蕾,张晓鹏"
1989,ENGL532512,应用语言学概论,16.0,1.0,"张蕾,张晓鹏"
1990,ENGL532812,国际交流演讲与辩论,32.0,2.0,楚建伟
1991,ENGL532812,国际交流演讲与辩论,32.0,2.0,楚建伟
1992,ENGL532812,国际交流演讲与辩论,32.0,2.0,楚建伟
1993,ENGL532812,国际交流演讲与辩论,32.0,2.0,胡洁
1994,ENGL532812,国际交流演讲与辩论,32.0,2.0,胡洁
1995,ENGL532812,国际交流演讲与辩论,32.0,2.0,胡洁
1996,ENGL532812,国际交流演讲与辩论,32.0,2.0,胡洁
1997,ENGL532912,托福强化,32.0,2.0,庞加光
1998,ENGL532912,托福强化,32.0,2.0,庞加光
1999,ENGL532912,托福强化,32.0,2.0,庞加光
2000,ENGL532912,托福强化,32.0,2.0,庞加光
2001,ENGL532912,托福强化,32.0,2.0,解利群
2002,ENGL532912,托福强化,32.0,2.0,解利群
2003,ENGL532912,托福强化,32.0,2.0,"林玉萍,解利群"
2004,ENGL532912,托福强化,32.0,2.0,"林玉萍,解利群"
2005,ENGL532912,托福强化,32.0,2.0,林玉萍
2006,ENGL532912,托福强化,32.0,2.0,林玉萍
2007,ENGL533012,英语学术写作与展示,32.0,2.0,吴萍
2008,ENGL533012,英语学术写作与展示,32.0,2.0,吴萍
2009,ENGL533012,英语学术写作与展示,32.0,2.0,吴萍
2010,ENGL533012,英语学术写作与展示,32.0,2.0,吴萍
2011,ENGL533112,希伯来文学经典与西方文化,32.0,2.0,杜丽霞
2012,ENGL533112,希伯来文学经典与西方文化,32.0,2.0,杜丽霞
2013,ENGL533112,希伯来文学经典与西方文化,32.0,2.0,杜丽霞
2014,ENGL533112,希伯来文学经典与西方文化,32.0,2.0,杜丽霞
2015,ESPA100312,二外/西班牙语-2,64.0,4.0,田沛
2016,FRAN110412,二外/法语-2,64.0,4.0,"王奕,樊静薇"
2017,FRAN440612,中级法语-2,64.0,4.0,郭琳
2018,FRAN441212,法语泛读,16.0,1.0,BAROT OLIVIER CYRIL
2019,FRAN441312,法语视听说II-2,16.0,1.0,曾珠
2020,FRAN441412,法语视听说III-2,16.0,1.0,曾珠
2021,FRAN441612,法语语法,16.0,1.0,郭琳
2022,FRAN441812,法语视听说I-2,16.0,1.0,曾珠
2023,FRAN442012,综合法语II-2,128.0,8.0,"李文君,樊静薇"
2024,FRAN442212,法语听力,32.0,2.0,孟丽娜
2025,FRAN442412,综合法语III-2,96.0,6.0,寇媛媛
2026,FRAN442512,法语会话,16.0,1.0,BAROT OLIVIER CYRIL
2027,FRAN443012,综合法语I-2,128.0,8.0,"王奕,孟丽娜"
2028,FRAN541112,法语报刊选读,16.0,1.0,樊静薇
2029,FRAN541612,基础法语视听说-3,32.0,2.0,曾珠
2030,FRAN541712,中法跨文化交际,16.0,1.0,王奕
2031,FRAN541912,旅游法语,16.0,1.0,李文君
2032,FRAN542112,法语国家及地区文化,16.0,1.0,BAROT OLIVIER CYRIL
2033,FRAN542512,现当代法语文学导读,16.0,1.0,BAROT OLIVIER CYRIL
2034,GERM110912,二外/德语-2,64.0,4.0,邹莹
2035,GERM430212,德译汉,32.0,2.0,何小超
2036,GERM440612,德语基础口语,32.0,2.0,DEGEN SEBASTIAN
2037,GERM440912,基础德语,96.0,6.0,何小超
2038,GERM441612,高级德语-2,64.0,4.0,"邹莹,钟游"
2039,GERM530212,德语报刊阅读,32.0,2.0,钟游
2040,GERM540412,基础德语视听说-5,16.0,1.0,何小超
2041,GNED104912,中华诗词创作入门,32.0,2.0,"李明,金中"
2042,GNED105412,“丝绸之路”文学史话,32.0,2.0,"任婉尘,范文娟"
2043,GNED105412,“丝绸之路”文学史话,32.0,2.0,"任婉尘,范文娟"
2044,GNED105512,英语演讲艺术,32.0,2.0,"刘睿,吉乐"
2045,GNED105512,英语演讲艺术,32.0,2.0,张莉
2046,GNED107512,出国访学准备：跨文化学术交流基础,32.0,2.0,高洋
2047,GNED107612,英语经典阅读：《西行漫记》与《老人与海》,16.0,1.0,"曹浩煊,杜丽霞"
2048,GNED107612,英语经典阅读：《西行漫记》与《老人与海》,16.0,1.0,"曹浩煊,杜丽霞"
2049,GNED107712,莎士比亚戏剧名段赏读,16.0,1.0,"刘丹翎,靳蓉,朱嘉春"
2050,GNED107712,莎士比亚戏剧名段赏读,16.0,1.0,"刘丹翎,靳蓉,朱嘉春"
2051,GNED107812,中亚文明史,32.0,2.0,李万春
2052,GNED107812,中亚文明史,32.0,2.0,李万春
2053,GNED107912,古代阿拉伯文明史,32.0,2.0,"李万春,任婉尘"
2054,GNED107912,古代阿拉伯文明史,32.0,2.0,"李万春,任婉尘"
2055,GNED108012,日本社会与文化,32.0,2.0,孙莉
2056,GNED108012,日本社会与文化,32.0,2.0,王晶
2057,GNED108112,西班牙语语言与文化,64.0,4.0,田沛
2058,GNED108112,西班牙语语言与文化,64.0,4.0,曾楚卉
2059,GNED108112,西班牙语语言与文化,64.0,4.0,曾楚卉
2060,GNED108212,中阿语言文化交际与实践,64.0,4.0,任婉尘
2061,GNED108312,德语区语言与文化,64.0,4.0,何小超
2062,GNED108312,德语区语言与文化,64.0,4.0,何小超
2063,GNED108312,德语区语言与文化,64.0,4.0,钟游
2064,GNED108412,俄罗斯语言与文化,64.0,4.0,刘彦晶
2065,GNED108612,世界文明与跨文化沟通,32.0,2.0,"方菁,卢燕华,李蓓岚,郭继荣"
